日期	開盤	最高	最低	收盤	成交量	是否結算日	5MA	10MA	20MA	60MA	120MA	BBAND(22)上軌	BBAND(22)中軌	BBAND(22)下軌	AH	NH	CDP	NL	AL	SAR	9K	9D	DIF(12-26)	MACD(9)	OSC	RSI(5)	RSI(10)	+DI(14)	-DI(14)	ADX(14)
2026-01-19	31486	31772	31207	31672	202192	False	31209.6	30880.2	29860.8	28450.366666666665	26788.091666666667	32278.714067395373	29649.863636363636	27021.0132053319	31826.5	31688.0	31402.5	31264.0	30978.5	30656.0	92.09408121992527	90.82429471785125	882.4155064684273	751.0666195521715	131.34888691625588	95.89819877321169	88.56704529198794	40.59828115637911	11.19729523696859	41.75355605538847
2026-01-20	31645	31740	31328	31668	164373	False	31369.2	30984.3	30049.35	28518.9	26857.116666666665	32417.03859849604	29840.090909090908	27263.143219685775	32145.75	31954.5	31580.75	31389.5	31015.75	30879.2	92.76638257243792	91.4716573360468	898.2095818738417	780.4952120165055	117.71436985733612	95.44451679112639	88.38745087482594	37.96690926740974	10.471544119438333	42.825695448247764
2026-01-21	31561	31652	31182	31246	213845	True	31422.4	31057.3	30194.6	28569.35	26924.575	32444.025687134035	30005.909090909092	27567.79249468415	32013.0	31874.0	31601.0	31462.0	31189.0	31057.760000000002	85.24931356093823	89.39754274434395	866.6840331815183	797.7329762495082	68.95105693201015	58.77546769740744	71.41261567660122	35.07861917745998	11.960280136063451	43.277237124024204
2026-01-22	31510	32056	31447	31863	328687	False	31585.0	31197.8	30367.0	28633.65	26995.441666666666	32556.413604021676	30186.18181818182	27815.950032341963	31801.5	31481.0	31331.5	31011.0	30861.5	31182.0	86.2410514241927	88.34537897096021	881.3271613207908	814.4518132637647	66.87534805702603	75.78093942950326	78.21072257869767	36.85642356536695	10.523386794814298	44.15590612546427
2026-01-23	31844	32166	31834	32159	248287	False	31721.6	31368.4	30551.6	28696.066666666666	27066.9	32722.905615294476	30359.727272727272	27996.54893016007	32416.25	32167.5	31807.25	31558.5	31198.25	31182.0	90.67585246461333	89.12220346884459	906.3686188507563	832.8351743811631	73.53344446959318	80.58392203516397	80.66198345909251	36.668890667242685	9.993435749511216	45.08527039843987
2026-01-26	32181	32266	32058	32150	228975	False	31817.2	31513.4	30725.25	28758.583333333332	27140.275	32843.359834416086	30529.5	28215.640165583914	32411.5	32325.0	32079.5	31993.0	31747.5	31398.8	91.38224532837576	89.87555075535498	914.9410585810583	849.2563512211423	65.68470735991605	79.98108238518856	80.35657825699317	37.0437685805658	9.665042718516107	46.051734114536835
2026-01-27	32131	32531	32035	32505	218830	False	31984.6	31676.9	30903.5	28826.5	27217.216666666667	32981.494093908455	30713.045454545456	28444.596815182456	32364.0	32254.0	32156.0	32046.0	31948.0	31625.239999999998	93.79260799669495	91.18123650246831	939.5497671038793	867.3150343976897	72.23473270618956	85.37537048614216	83.1522864400461	38.31876216575267	8.912898545251892	47.20938144213081
2026-01-28	32530	32937	32514	32925	197524	False	32320.4	31871.4	31106.0	28902.9	27295.116666666665	33171.51860157618	30906.136363636364	28640.75412569655	32890.0	32753.0	32394.0	32257.0	31898.0	31887.591999999997	95.64195844468308	92.66814381653991	981.6272479453582	890.1774771072235	91.44977083813478	89.54260546041843	85.80756474053942	42.105379401861086	8.306572881144431	48.62622736601454
2026-01-29	33000	33152	32586	32774	282637	False	32502.6	32043.8	31294.0	28980.483333333334	27373.091666666667	33301.42701790227	31080.409090909092	28859.391163915916	33248.25	33136.5	32825.25	32713.5	32402.25	32035.0	90.69869987682765	92.01166250330249	991.3617158645211	910.414324858683	80.94739100583809	79.37778395996206	80.72522725997263	41.74459678170205	7.579092075586108	50.100635628908776
2026-01-30	32759	32797	31993	32252	371061	False	32521.2	32121.4	31432.65	29054.55	27441.883333333335	33275.769112142356	31233.909090909092	29192.049069675828	33387.5	33057.0	32821.5	32491.0	32255.5	33152.0	78.57070685527935	87.53134395396145	946.0498406916195	917.5414280252704	28.508412666349045	53.25441369969797	65.76372018212223	36.8126233598227	15.397680727145516	49.45178292477317
2026-02-02	32107	32306	31392	31616	439632	False	32414.4	32115.8	31498.0	29114.25	27505.741666666665	33140.95693900912	31352.18181818182	29563.406697354516	33127.5	32654.0	32323.5	31850.0	31519.5	33152.0	59.7239568544502	78.26221492079104	849.0328462890138	903.8397116780192	-54.80686538900534	35.47413195448114	52.57289263801284	32.16081014870329	21.76105463056322	47.297135101340274
2026-02-03	31593	32444	31582	32284	285987	False	32370.2	32177.4	31580.85	29190.3	27573.541666666668	33100.98927251061	31479.68181818182	29858.374363853032	32646.5	32073.0	31732.5	31159.0	30818.5	33081.6	56.709910630239534	71.07811349060721	816.6345418848177	886.398677719379	-69.76413583456122	55.138694775346636	61.56882480616754	30.32366329509565	19.285855406998156	45.508009385053086
2026-02-04	32293	32496	31739	32416	321330	False	32268.4	32294.4	31675.85	29263.633333333335	27642.491666666665	33155.3732567145	31575.454545454544	29995.535834194587	33010.5	32715.0	32148.5	31853.0	31286.5	33014.015999999996	57.20054648076575	66.45225782066007	792.474792942674	867.613900764038	-75.13910782136406	58.279274171293196	63.10534389722167	28.04565000924021	17.41271625670118	43.928186436222795
2026-02-05	32476	32612	31768	31902	381261	False	32094.0	32298.3	31748.05	29332.333333333332	27705.483333333334	33160.18130506861	31633.409090909092	30106.636876749577	33023.75	32794.5	32266.75	32037.5	31509.75	32949.13535999999	47.792788562934746	60.23243473475163	723.5123139373718	838.7935833987049	-115.28126946133307	43.46763599537985	53.7990716082051	26.552023756343964	15.5941688850507	42.647575385153665
2026-02-06	31942	32054	31222	31789	448307	False	32001.4	32261.3	31814.85	29394.5	27768.291666666668	33134.80479520851	31691.272727272728	30247.740659336945	32890.0	32324.0	32046.0	31480.0	31202.0	32880.049945599996	41.654605155946136	54.039824875149804	652.2224820792326	801.4793631348105	-149.25688105557788	40.62997291121114	51.92844232767187	23.901955324475093	20.58757832813361	40.133447884493755
2026-02-09	31838	32849	31753	32650	272366	False	32208.2	32311.3	31912.35	29472.366666666665	27837.9	33179.27324089896	31790.909090909092	30402.544940919222	32545.5	32205.0	31713.5	31373.0	30881.5	31222.0	52.43294920586392	53.50419965205451	657.619651055571	772.7074207189626	-115.08776966339155	63.391825381009475	62.86106950798016	29.934022757585215	18.034132605398607	39.03876561546098
2026-02-10	32621	33312	32454	33303	248778	False	32412.0	32391.1	32034.0	29570.683333333334	27911.891666666666	33317.51795912201	31920.454545454544	30523.39113178708	33571.5	33198.0	32475.5	32102.0	31379.5	31222.0	68.14509213405282	58.384497146053945	706.4451293013553	759.4549624354412	-53.00983313408585	73.1505950052483	68.83397079181847	32.20871045079202	16.326921995503756	38.58756200912154
2026-02-11	33260	33844	33183	33686	245765	False	32666.0	32467.2	32169.3	29674.1	27989.725	33534.226683321765	32056.18181818182	30578.136953041874	33951.0	33732.0	33093.0	32874.0	32235.0	31326.88	76.7547499556284	64.50791474924543	767.2007589320856	761.0041217347701	6.196637197315454	77.54014115667596	71.79057543466268	35.72415601273551	15.137985185295017	38.72233957098892
2026-02-23	33612	34327	33600	33839	184348	True	33053.4	32573.7	32308.75	29791.183333333334	28074.75	33755.01253647504	32191.136363636364	30627.260190797686	34260.75	34016.5	33599.75	33355.5	32938.75	31506.8872	79.26430458662935	69.42671136170674	818.2634230708936	772.4559820019948	45.80744106889881	79.2353104107595	72.93041449251052	38.16290531293099	13.935971684938226	39.2780177898128
2026-02-24	33950	34956	33822	34837	265897	False	33663.0	32832.2	32476.8	29928.216666666667	28166.291666666668	34202.47049384942	32366.454545454544	30530.438597059667	34628.25	34202.5	33901.25	33475.5	33174.25	31782.816224000002	85.11389275602107	74.65577182647819	928.5573801816863	803.6762616379332	124.88111854375313	87.14576456522909	79.0620908010554	40.199411062740246	12.295893041721245	40.2691817016984
2026-02-25	34845	35775	34818	35489	314449	False	34230.8	33219.5	32667.65	30061.633333333335	28264.116666666665	34742.49583560984	32568.227272727272	30393.958709844697	35747.0	35404.0	34613.0	34270.0	33479.0	32182.0346016	87.98207097418025	79.09787154237888	1056.3995701667045	854.2209233436874	202.17864682301706	90.19585527586406	82.01869603945583	44.584209055938835	11.107828213049972	41.686369829162025
2026-02-26	35474	35756	35349	35611	243625	False	34692.4	33552.2	32864.8	30213.883333333335	28358.75	35229.17473299163	32756.18181818182	30283.188903372007	36349.75	35967.5	35392.75	35010.5	34435.75	32613.190449408	90.78737376754414	82.99437228410063	1154.2542823183103	914.2275951386121	240.02668717969823	90.71136926118486	82.53153900166954	42.69481579690671	10.637099760249756	43.00233023323539
2026-03-02	35640	35878	34708	35238	369997	False	35002.8	33834.4	33064.4	30357.616666666665	28450.275	35555.491621832865	32918.27272727273	30281.053832712594	35988.75	35814.5	35581.75	35407.5	35174.75	33004.967595479044	89.27634768924479	85.08836408581536	1188.0121988779065	968.984515886471	219.02768299143554	75.53296006048271	75.24154128210506	37.743107173929516	15.757489535422758	42.866031935647314
2026-03-03	35097	35364	34314	34331	457145	False	35101.2	34077.3	33187.8	30480.916666666668	28532.5	35680.516350495265	33039.318181818184	30398.1200131411	36435.5	35823.0	35265.5	34653.0	34095.5	33407.19213211198	80.34988835848642	83.50887217670572	1128.5688320926492	1000.9013791277067	127.66745296494253	50.06837907423	60.74474306202906	33.938886926617165	17.951370257211774	42.00490447632729
2026-03-04	34317	34442	32680	32871	655631	False	34708.0	34185.5	33223.4	30573.116666666665	28604.558333333334	35632.28722525343	33113.181818181816	30594.076411110203	35635.0	34856.0	34585.0	33806.0	33535.0	35878.0	57.62617167824329	74.88130534388492	952.6679739891915	991.2546981000037	-38.586724110812156	29.831856306700445	45.17675465485972	28.709457800821458	29.47438963308631	39.09845992327338
2026-03-05	32876	34293	32807	33666	480767	False	34343.4	34287.1	33299.2	30674.566666666666	28682.875	35660.54746973352	33195.13636363636	30729.725257539194	34978.0	33752.0	33216.0	31990.0	31454.0	35814.04	48.694704404215564	66.15243836399513	867.4160997031286	966.4869784206287	-99.07087871750014	44.970643345440806	52.53639049718147	25.184972125982576	25.855997925477674	36.39961855258047
2026-03-06	33688	33889	32819	33703	503969	False	33961.8	34327.1	33359.1	30774.0	28763.675	35694.77270702185	33265.318181818184	30835.863656614514	35094.0	34409.0	33608.0	32923.0	32122.0	35751.3592	43.12605059092795	58.47697577297274	793.6898038983418	931.9275435161713	-138.23773961782956	45.65278255564084	52.863610605437444	22.99585051841166	23.60854958760251	33.89355156550848
2026-03-09	33705	33794	31126	31902	522734	False	33294.6	34148.7	33307.95	30848.933333333334	28829.758333333335	35707.37031042454	33254.045454545456	30800.72059866637	34598.5	34238.0	33528.5	33168.0	32458.5	35658.852016	34.19402250394075	50.382658016628746	583.2126228102788	862.1845593749929	-278.97193656471404	26.02448265039459	38.50612192241335	18.64416029623282	31.149160817007793	33.26642723449081
2026-03-10	31913	33529	31761	32717	458491	False	32971.8	34036.5	33305.1	30934.9	28902.425	35706.31976662514	33263.681818181816	30821.04386973849	34849.0	33236.0	32181.0	30568.0	29513.0	35477.53793536	33.956228246173744	44.90718142647708	476.6767957719421	785.0830066543828	-308.40621088244063	40.49603838960701	45.89472977630571	16.425871727610954	27.443023009530656	32.68409749854584
2026-03-11	32788	34184	32712	34004	430679	False	33198.4	33953.2	33392.7	31038.966666666667	28984.708333333332	35770.153970314655	33312.72727272727	30855.30057513989	34449.0	33601.0	32681.0	31833.0	30913.0	35303.4764179456	42.82547651877352	44.213279790575896	490.4430076846693	726.1550068604402	-235.71199917577087	57.072553047368174	55.31513552158699	19.131869222445918	24.797600168866555	31.270757338825963
2026-03-12	33948	34006	33325	33512	373868	False	33167.6	33755.5	33487.5	31134.2	29060.441666666666	35793.00786438056	33346.27272727273	30899.5375901649	35198.0	34740.0	33726.0	33268.0	32254.0	35136.37736122778	45.28713024932825	44.57122994349335	456.3915439959528	672.2023142875428	-215.81077029158996	50.36760781498929	51.50595521364132	18.25512686289406	23.661218447326846	29.958370047657507
2026-03-13	33623	33843	32436	33304	413374	False	33087.8	33524.8	33538.5	31222.433333333334	29133.341666666667	35791.83754244026	33394.09090909091	30996.344275741565	34269.75	33852.5	33588.75	33171.5	32907.75	34975.96226677867	47.32214220491633	45.48820069730101	407.91941097492963	619.3457336250202	-211.42632265009058	47.423397410301455	49.89206225021543	16.565994199321946	27.31823799233281	29.56858525644338
2026-03-16	33055	33725	32679	33264	431437	False	33360.2	33327.4	33580.9	31305.433333333334	29203.85	35733.21890242185	33469.0	31204.78109757815	34628.75	34007.5	33221.75	32600.5	31814.75	34821.96377610752	53.03985194039055	48.00541777833086	362.10313113253505	567.8972131265232	-205.79408199398813	46.76625905149645	49.56024051167524	15.42342625227582	25.434080438957906	29.206642236030262
2026-03-17	33368	34016	33104	33801	267851	False	33577.0	33274.4	33675.85	31398.5	29275.725	35742.56024195571	33537.954545454544	31333.348848953374	34279.0	33787.0	33233.0	32741.0	32187.0	34674.12522506322	63.514832353482134	53.17522263671462	364.9182608157571	527.30142266437	-162.38316184861287	56.809552765531386	54.112619692344914	16.42604368937251	23.88713019494524	28.442440089040975
2026-03-18	33615	34440	33502	34263	204410	True	33628.8	33413.6	33799.55	31496.216666666667	29350.975	35787.80702712837	33621.90909090909	31456.011154689804	34592.5	34257.0	33680.5	33345.0	32768.5	34532.200216060686	73.89622901215849	60.08222476186258	399.81993494573544	501.8051251206431	-101.98519017490764	64.0945201936227	57.75716735741442	18.24229963226143	22.379472222584404	27.138309992940144
2026-03-19	34566	34734	33538	33559	336643	False	33638.2	33402.9	33845.0	31587.183333333334	29418.483333333334	35723.22101424813	33697.22727272727	31671.233531206413	35055.0	34732.0	34117.0	33794.0	33179.0	31126.0	71.74197972577011	63.968809749831756	366.44865473479877	474.73383104347425	-108.28517630867549	48.5094989491111	50.91096303703566	18.747914873547206	20.594607159351554	25.53513669663811
2026-03-20	33550	33888	32859	33559	427554	False	33689.2	33388.5	33857.8	31675.0	29486.916666666668	35618.21935729626	33777.681818181816	31937.14427906738	35043.5	34157.0	33847.5	32961.0	32651.5	31198.16	67.9871971576891	65.30827221911754	336.1270117805325	447.0124671908859	-110.88545541035342	48.5094989491111	50.91096303703566	17.457839946919947	23.718090874342607	24.79717449239275
2026-03-23	33411	33743	32213	32559	413789	False	33548.2	33454.2	33801.45	31752.483333333334	29544.7	35625.07915365818	33773.545454545456	31922.011755432733	34495.25	34073.5	33466.25	33044.5	32437.25	31268.8768	49.899702243695415	60.17208222731017	228.7681517818346	403.36360410907565	-174.59545232724105	31.506283921533623	42.14946514711816	15.725162066659127	25.55461241294042	24.7267893899997
2026-03-24	32200	34000	32100	32781	514776	False	33344.2	33460.6	33748.55	31838.25	29605.925	35639.604124479396	33749.818181818184	31860.03223915697	34298.5	33324.0	32768.5	31794.0	31238.5	31338.179264	41.884539536799224	54.076234663806524	159.7574420759338	354.6423717024473	-194.8849296265135	37.57791679771079	44.505217674276665	15.467505006469931	22.560166472399025	24.292827059652286
2026-03-25	33021	33877	32787	33623	368053	False	33216.2	33422.5	33687.85	31940.583333333332	29671.85	35637.33656552541	33746.954545454544	31856.57252538368	34815.5	33731.0	32915.5	31831.0	31015.5	31406.095678719998	47.19662797770923	51.78303243510743	171.0367157584842	317.9212405136547	-146.8845247551705	56.04900901453883	52.633682272562694	14.417979001511263	21.029377804215287	23.8898620386154
2026-03-26	33560	34025	33350	33441	346746	False	33192.6	33415.4	33585.45	32037.966666666667	29736.608333333334	35623.16801130556	33728.86363636364	31834.55926142172	34567.5	34168.0	33477.5	33078.0	32387.5	31472.6537651456	48.43480589554191	50.66695692191893	163.40609866351588	287.01821214362695	-123.61211348011108	51.89958768159941	50.84504693805295	14.741315025507692	20.12373003195645	23.286147230637617
